project_id,correlation,forks_mean,contributor_mean,commits_mean,commit_comment_mean,req_opened_mean,req_closed_mean,req_merged_mean,req_other_mean,issue_mean,issue_comment_mean,watchers_mean
367,p-value,0.0029683818879351316,0.0004468402347234384,0.061846007935024455,0.6266986241738592,1.1179239917856348e-09,1.162483142121026e-09,8.378888658766999e-12,0.4218229978613637,7.744751150358985e-06,0.025078739718735456,0.08860405838910877
390,p-value,0.4078688927995467,0.0032030846144194746,3.6782682897206504e-05,0.2610328852957106,5.624269315119842e-07,2.9541984803715493e-06,1.9048838823740066e-08,0.0011447904794988028,5.117840469273536e-09,0.002751290844252158,0.2844917533538614
418,p-value,0.1822371177849727,0.027878717943521723,0.01111667129963694,0.3678632025212551,8.180240193116279e-05,7.88374549750652e-05,5.514398817777428e-07,0.00538376256285268,1.1791383219603205e-06,0.2155313476631836,0.7426811555073164
473,p-value,0.00696702373886862,5.979385217535966e-11,1.9743203700332878e-11,0.6345471914317273,1.9346718884993097e-08,6.931373633384705e-09,3.957376610440299e-08,0.10759271691248419,2.8488486126045187e-09,7.840024122699824e-05,0.8178118014822582
750,p-value,0.06048094612364127,0.02032742262781104,0.00024056762936993577,0.33250891352480144,0.0006008662969452174,0.0006049674458573528,3.337651914610888e-08,0.4898113326857204,0.00010522738485525513,0.0003683238116488459,0.09834403202548021
772,p-value,0.543672976895732,0.42979914562911364,0.34615211284798714,0.13146277876064474,0.016140531549198808,0.004305162779168814,2.1083618089177536e-07,7.320113555304941e-05,0.0020924632991524148,0.0028346306726523816,0.27286421386432574
866,p-value,0.7099606666834148,1.3099383013925857e-09,1.2848138196791484e-12,0.0003548110242357961,0.0006092094098769302,8.200411907641436e-05,4.8170443793154706e-05,0.1712250119497541,0.0010485555363171821,0.01299398635945603,0.6313929651223814
961,p-value,0.6852363269861574,2.2159549148426356e-07,0.00013174302046387804,0.11806526239178569,0.00328080603186221,0.00406080573946225,0.002677662376532741,0.2689071045838628,0.006368781219066536,0.0008479775808890034,0.03219776461599928
1085,p-value,9.565520376006033e-06,0.4090654877146997,0.14101091078804423,0.5307662541253282,0.006395709251643776,0.09255867359754327,0.15649819567321568,0.9757565636036704,0.12112131483447837,0.00034287560093767893,0.15092236595008357
1115,p-value,0.10651745958345687,0.001167174612507596,0.24549698893754301,0.3734052283970075,1.2778503794962977e-05,0.00010627800010891028,0.00035994888352777114,0.935215938558497,8.076793089908983e-06,0.0003167668565702351,0.01881567341192626
1142,p-value,4.657931102933701e-09,3.031028390142372e-07,0.0003160268309201917,0.025195281423910625,9.0690013378796e-08,3.8438405062940115e-07,7.03082770932432e-05,0.050028435003802496,2.2535101334245595e-09,1.6990225250186448e-08,0.21870015683166094
1173,p-value,3.1734515916259987e-10,1.20516571087996e-10,1.151347453324276e-07,0.5216299442768504,5.611620877158007e-10,2.5498759008930654e-08,4.6760656441917385e-08,0.0750888286791947,1.2056048154612075e-07,2.534501002304611e-07,0.3411389637689016
1278,p-value,0.0018223029721543742,0.0004100045198339048,6.391700402697795e-07,nan,0.00508425335955553,1.686907643984221e-05,0.00030348310467524065,0.5353032249983787,8.600186660020419e-05,0.0005802796482930309,0.009717807583009205
1282,p-value,0.11435170255428664,0.4977147097725184,0.11765814824198223,0.9543560929556348,0.0018147234184593374,0.0017054827880178325,0.000238802432226443,0.008274551056408994,1.6067227009975134e-07,0.008848179483410218,0.0013571687787394039
