project_id,correlation,forks_mean,contributor_mean,commits_mean,commit_comment_mean,req_opened_mean,req_closed_mean,req_merged_mean,req_other_mean,issue_mean,issue_comment_mean,watchers_mean
182313,cor,0.5356195900680482,0.7279826737647784,0.5287118172721715,nan,0.6023068562750249,0.5799347946290994,0.5859638210283447,0.31024717377963246,0.5930316510141171,0.4444690211530752,0.18391233535246682
182334,cor,0.48397769081831976,0.6548199940071816,0.6707366380783527,0.16421934358260673,0.462654060786117,0.5880510100517233,0.27561574796444055,nan,0.6591141527945731,0.3833461760605122,0.3058581835561368
182345,cor,0.33523528540892594,0.4336322706264971,0.5952357568842794,nan,-0.006834205338183657,-0.006834205338183657,nan,nan,-0.006834205338183657,0.04140458798295837,-0.15656419365878715
183862,cor,0.1862252753498306,0.6962302874689874,0.7309999520635264,nan,0.19428195424984845,0.2496911919713819,nan,nan,0.19428195424984845,0.24253875088793134,0.3753501379048565
187025,cor,0.3440416576888694,0.6307638848584967,0.5896990168316976,nan,0.6009804987369579,0.6329591920009268,0.5595854948728054,0.5450536144087096,0.5075149218795724,0.4775297881611377,0.03094647429250246
187885,cor,0.6975774141803414,0.48178366360314706,0.9451477236359108,nan,0.9581336497937928,0.9563927655678894,0.955117867323279,0.9368734056050857,0.9370975227032885,0.6779920067576293,0.3372452108865992
189579,cor,0.6177649372768166,-0.38017186184103247,-0.20528217831767634,-0.2188000784392026,0.5027106651987755,0.5940081149749127,0.674370254621013,-0.09635370824588015,0.5520485312844232,-0.07187116712658544,0.44888292274553504
189744,cor,0.46913713750083014,0.7925645784972974,0.8161897862156773,nan,0.50165374820831,0.6028444629461668,0.5944232707545952,0.18616261137302237,0.6033230911278114,0.6172539694177888,0.12907609096116912
191588,cor,0.4666137503612364,0.4955982471071422,0.6726110732081133,nan,0.49562647874201987,0.503428612869892,0.6722855662149214,nan,0.6943485036594882,0.6384338082073442,-0.09055639577120009
191893,cor,0.6935096655637876,0.7830915270637612,0.7167694365142594,nan,0.42482860315823534,0.6155639287204216,0.5643870802219185,0.3002437895648689,0.4232968810505516,0.4584620571282563,0.6235131566415493
193221,cor,0.4299485721029112,0.5264424662283266,0.5252545894852418,0.285608093745431,0.38844774300398394,0.40862283994987036,0.5281167886982921,0.21350669085988982,0.6527489646850541,0.5250280974686469,0.14056793964675196
193590,cor,0.5835304621896916,0.6566976872542551,0.4318753012382167,0.21617019803209245,0.5458717197433969,0.5402273821895193,0.21331221105812717,nan,0.43029120784232694,0.4083897137804562,0.17258339341063128
193628,cor,0.5111717178741471,0.8031534453684511,0.7966613363830188,nan,0.8092946695525967,0.7987174065668241,0.7761709732428058,nan,0.7043285962480609,0.49398328142388,0.22872709594814572
